name,detail_url,telefon,handy,fax,email,website,address,street,postal_code,city,district,categories
Firma Brunner Gerüstbau GmbH,"https://www.hwk-muenchen.de/betriebe/brunner-geruestbau-gmbh-74,0,bdbdetail.html?id=8741",08121 4385848,0173 9462029,08121 4385847,geruestbau.brunner@gmx.de,http://www.geruestbau-brunner.de,"Brunner Gerüstbau GmbH, Hirnerstraße 13 a, 85646 Anzing, (b München), Landkreis Ebersberg",Hirnerstraße 13 a,85646,Anzing,Landkreis Ebersberg,Gerüstbauer
Firma Künzler Holzbau GmbH,"https://www.hwk-muenchen.de/betriebe/kuenzler-holzbau-gmbh-74,0,bdbdetail.html?id=74210",08153 887558,0160 2788902,08153 987380,s.kuenzler@t-online.de,,"Künzler Holzbau GmbH, Zollschuster 1, 82229 Seefeld, (, Oberbay), Landkreis Starnberg",Künzler Holzbau GmbH,82229,Seefeld,Landkreis Starnberg,Zimmerer
"Firma Wäscherei Jänicke GmbH, chem. Reinigung","https://www.hwk-muenchen.de/betriebe/waescherei-jaenicke-gmbh-chem-reinigung-74,0,bdbdetail.html?id=129476",081239891840,,081239891841,info@waescherei-jaenicke.de,,"Wäscherei Jänicke GmbH, chem. Reinigung, Feldlerchenstraße 18, 85467 Neuching, Landkreis Erding",Feldlerchenstraße 18,85467,Neuching,Landkreis Erding,Textilreiniger
Firma Schreinerei Köberlein GmbH & Co. KG,"https://www.hwk-muenchen.de/betriebe/schreinerei-koeberlein-gmbh-co-kg-74,0,bdbdetail.html?id=55160",08133 9188-0,0173 5705918,08133 9188-20,info@schreinerei-koeberlein.de,http://www.schreinerei-koeberlein.de,"Schreinerei Köberlein GmbH & Co. KG, Gewerbering 7, 85777 Fahrenzhausen, Landkreis Freising",Gewerbering 7,85777,Fahrenzhausen,Landkreis Freising,Schreiner
Firma HAKO Hartmann & Kovacic GmbH,"https://www.hwk-muenchen.de/betriebe/hako-hartmann-kovacic-gmbh-74,0,bdbdetail.html?id=186927",08165 939775,,08165 62291,info@maler-hako.de,,"HAKO Hartmann & Kovacic GmbH, Münchner Straße 27 B, 85375 Neufahrn-Mintraching, (b Freising), Landkreis Freising",Münchner Straße 27 B,85375,Neufahrn-Mintraching,Landkreis Freising,Maler und Lackierer; Raumausstatter; Bodenleger
Firma Schneider Haustechnik GmbH,"https://www.hwk-muenchen.de/betriebe/schneider-haustechnik-gmbh-74,0,bdbdetail.html?id=181596",08171-4105707,,,info@schneider-haustechnik-gmbh.de,,"Schneider Haustechnik GmbH, Am Hohenrand 4, 82335 Berg, (, Starnberger See), Landkreis Starnberg",Schneider Haustechnik GmbH,82335,Berg,Landkreis Starnberg,Installateur und Heizungsbauer; Elektrotechniker
Firma Bär + Seibl GmbH,"https://www.hwk-muenchen.de/betriebe/baer-seibl-gmbh-74,0,bdbdetail.html?id=49753",08121 41127,0173 8884540,08121 41413,info@bs-gmbh.biz,http://www.baer-seibl-gmbh.de,"Bär + Seibl GmbH, Hirnerstraße 17, 85646 Anzing, Landkreis Ebersberg",Hirnerstraße 17,85646,Anzing,Landkreis Ebersberg,Dachdecker; Spengler
Firma MONTAMAC GmbH,"https://www.hwk-muenchen.de/betriebe/montamac-gmbh-74,0,bdbdetail.html?id=190356",08165 9089930,0178 8866800,08165 9089933,,http://www.montamac.de,"MONTAMAC GmbH, Neufahrner Straße 1, 85375 Neufahrn, (b Freising), Landkreis Freising",Neufahrner Straße 1,85375,Neufahrn,Landkreis Freising,"Holz- und Bautenschützer (Mauerschutz und Holzimprägnierung in Gebäuden); Fliesen-, Platten- und Mosaikleger"
Firma Andreas Schlöffel GmbH,"https://www.hwk-muenchen.de/betriebe/andreas-schloeffel-gmbh-74,0,bdbdetail.html?id=149092",08091 56560,,08091 565656,info@schloeffel.de,http://www.schloeffel.de,"Andreas Schlöffel GmbH, Westring 2, 85614 Kirchseeon, Landkreis Ebersberg",Westring 2,85614,Kirchseeon,Landkreis Ebersberg,Kraftfahrzeugtechniker
Firma Autohaus Schlöffel GmbH,"https://www.hwk-muenchen.de/betriebe/autohaus-schloeffel-gmbh-74,0,bdbdetail.html?id=40447",08091 56560,,08091 565656,info@schloeffel.de,http://www.schloeffel.de,"Autohaus Schlöffel GmbH, Westring 2, 85614 Kirchseeon, Landkreis Ebersberg",Westring 2,85614,Kirchseeon,Landkreis Ebersberg,Kraftfahrzeugtechniker
Firma Roland Wölfl GmbH,"https://www.hwk-muenchen.de/betriebe/roland-woelfl-gmbh-74,0,bdbdetail.html?id=111048",08165 948740,0172 8843217,08165 948749,iris.hoellering@woelfl-gmbh.de,,"Roland Wölfl GmbH, Wilpertingerstraße 2, 85375 Neufahrn, Landkreis Freising",Wilpertingerstraße 2,85375,Neufahrn,Landkreis Freising,"Raumausstatter; Parkettleger; Fliesen-, Platten- und Mosaikleger; Estrichleger; Rollladen- und Sonnenschutztechniker; Tätigkeit Anlage A"
Firma Süd Estrich GmbH,"https://www.hwk-muenchen.de/betriebe/sued-estrich-gmbh-74,0,bdbdetail.html?id=31023",08133 996293,,08133 917735,sued-estriche@hotmail.de,http://www.suedestrich.de,"Süd Estrich GmbH, Ingolstädter Straße 1 a, 85777 Fahrenzhausen, Landkreis Freising",Ingolstädter Straße 1 a,85777,Fahrenzhausen,Landkreis Freising,Estrichleger
"Firma Autohaus Markt Schwaben, Zweig- niederlassung der Auto Eder GmbH","https://www.hwk-muenchen.de/betriebe/autohaus-markt-schwaben-zweig-niederlassung-der-auto-eder-gmbh-74,0,bdbdetail.html?id=121262",08121 9344-0,,,service-ms@auto-eder.de,,"Autohaus Markt Schwaben, Zweig- niederlassung der Auto Eder GmbH, Poinger Straße 9, 85570 Markt Schwaben, Landkreis Ebersberg",Poinger Straße 9,85570,Markt Schwaben,Landkreis Ebersberg,Kraftfahrzeugtechniker
Firma Schmidt Klimatechnik GmbH,"https://www.hwk-muenchen.de/betriebe/schmidt-klimatechnik-gmbh-74,0,bdbdetail.html?id=45894",08165 9998658,0172 8976112,,info@schmidt-klimatechnik.de,http://www.schmidt-klimatechnik.de,"Schmidt Klimatechnik GmbH, Wilpertingerstraße 8, 85375 Neufahrn, (b Freising), Landkreis Freising",Wilpertingerstraße 8,85375,Neufahrn,Landkreis Freising,Kälteanlagenbauer
Firma Fritz' Mühlenbäckerei GmbH,"https://www.hwk-muenchen.de/betriebe/fritz-muehlenbaeckerei-gmbh-74,0,bdbdetail.html?id=51042",,,,,,"Fritz' Mühlenbäckerei GmbH, Münchener Straße 28, 85653 Aying, Landkreis München",Münchener Straße 28,85653,Aying,Landkreis München,Bäcker; Konditoren
Firma Fritz Mühlenbäckerei GmbH,"https://www.hwk-muenchen.de/betriebe/fritz-muehlenbaeckerei-gmbh-74,0,bdbdetail.html?id=41636",08095 87307-0,,08095 87307-309,d.hauschild@fritz-muehlenbaeckerei.de,http://www.fritz-muehlenbaeckerei.de,"Fritz Mühlenbäckerei GmbH, Münchener Straße 28, 85653 Aying, Landkreis München",Münchener Straße 28,85653,Aying,Landkreis München,Bäcker; Konditoren
Firma Christian Gerlach Elektrotechnik GmbH & Co. KG,"https://www.hwk-muenchen.de/betriebe/christian-gerlach-elektrotechnik-gmbh-co-kg-74,0,bdbdetail.html?id=304950",08165 70721,0171 2631526,08165 707622,c.gerlach@gerlach-elektrotechnik.de,,"Christian Gerlach Elektrotechnik GmbH & Co. KG, Wilpertingerstraße 12, 85375 Neufahrn, Landkreis Freising",Wilpertingerstraße 12,85375,Neufahrn,Landkreis Freising,Elektrotechniker
Firma Rothbauer GmbH,"https://www.hwk-muenchen.de/betriebe/rothbauer-gmbh-74,0,bdbdetail.html?id=64382",,,,info@rothbauer.com,,"Rothbauer GmbH, Hauptstr. 44, 85614 Kirchseeon, Landkreis Ebersberg",Hauptstr. 44,85614,Kirchseeon,Landkreis Ebersberg,Installateur und Heizungsbauer
Firma A. Hainzl Heizungs-Sanitär GmbH & Co. KG,"https://www.hwk-muenchen.de/betriebe/a-hainzl-heizungs-sanitaer-gmbh-co-kg-74,0,bdbdetail.html?id=226687",0179 5974974,,,info@hainzl.bayern,,"A. Hainzl Heizungs-Sanitär GmbH & Co. KG, Münchner Str. 30, 82237 Wörthsee, Landkreis Starnberg",Münchner Str. 30,82237,Wörthsee,Landkreis Starnberg,Installateur und Heizungsbauer
Firma Schreinerei Jursch GmbH & Co KG,"https://www.hwk-muenchen.de/betriebe/schreinerei-jursch-gmbh-co-kg-74,0,bdbdetail.html?id=159321",08153 987872,,08153 987843,info@schreinerei-jursch.de,http://www.schreinerei-jursch.de,"Schreinerei Jursch GmbH & Co KG, Münchner Str. 30, 82237 Wörthsee, (OT Etterschlag), Landkreis Starnberg",Münchner Str. 30,82237,Wörthsee,Landkreis Starnberg,Schreiner
Firma Hörgeräte Reichart GmbH,"https://www.hwk-muenchen.de/betriebe/hoergeraete-reichart-gmbh-74,0,bdbdetail.html?id=106180",,,,,,"Hörgeräte Reichart GmbH, Am Floßkanal 7, 82515 Wolfratshausen, Landkreis Bad Tölz-Wolfratshausen",Hörgeräte Reichart GmbH,82515,Wolfratshausen,Landkreis Bad Tölz-Wolfratshausen,Hörakustiker (Öffnungszeiten; Montag bis Freitag von 09.00 - 13.00 Uhr und 14.00 - 18.00Uhr)
Firma Heiduk GmbH,"https://www.hwk-muenchen.de/betriebe/heiduk-gmbh-74,0,bdbdetail.html?id=166453",08171 18510,,08171 16558,a.heiduk@heiduk-raumgestaltung.de,,"Heiduk GmbH, Bahnhofstraße 21, 82515 Wolfratshausen, Landkreis Bad Tölz-Wolfratshausen",Bahnhofstraße 21,82515,Wolfratshausen,Landkreis Bad Tölz-Wolfratshausen,Raumausstatter; Bodenleger
Firma Landtechnik Max Weindl GmbH & Co. KG,"https://www.hwk-muenchen.de/betriebe/landtechnik-max-weindl-gmbh-co-kg-74,0,bdbdetail.html?id=379647",+49 8121 9894724,,+49 8121 9894725,k.keller@weindl-landtechnik.de,http://www.landtechnik-weindl.de,"Landtechnik Max Weindl GmbH & Co. KG, Wiegenfeldring 5, 85570 Markt Schwaben, Landkreis Ebersberg",Wiegenfeldring 5,85570,Markt Schwaben,Landkreis Ebersberg,Land- und Baumaschinenmechatroniker
Firma Christoph GmbH,"https://www.hwk-muenchen.de/betriebe/christoph-gmbh-74,0,bdbdetail.html?id=31958",08139 8623,,08139 1572,mail@christoph-gauben.de,http://www.christoph-gauben.de,"Christoph GmbH, Konrad-Zuse-Str. 1, 85244 Röhrmoos, Landkreis Dachau",Konrad-Zuse-Str. 1,85244,Röhrmoos,Landkreis Dachau,"Maurer und Betonbauer; Schreiner; Zimmerer (Zimmererhandwerk, be-; schraenkt auf Entwurf,; Herstellung und Einbau; von Dachgauben;); Parkettleger; Rollladen- und Sonnenschutztechniker"
Firma Stumbaum GmbH,"https://www.hwk-muenchen.de/betriebe/stumbaum-gmbh-74,0,bdbdetail.html?id=37236",08141 32390,0172 8213785,08141 323930,info@stumbaum.de,http://www.stumbaum.de,"Stumbaum GmbH, Gusso-Reuss-Straße 12, 82296 Schöngeising, Landkreis Fürstenfeldbruck",Gusso-Reuss-Straße 12,82296,Schöngeising,Landkreis Fürstenfeldbruck,Installateur und Heizungsbauer; Kälteanlagenbauer; Elektrotechniker
Firma Hörgeräte Seifert GmbH,"https://www.hwk-muenchen.de/betriebe/hoergeraete-seifert-gmbh-74,0,bdbdetail.html?id=198810",,,,,,"Hörgeräte Seifert GmbH, Bahnhofstraße 22, 82515 Wolfratshausen, Landkreis Bad Tölz-Wolfratshausen",Bahnhofstraße 22,82515,Wolfratshausen,Landkreis Bad Tölz-Wolfratshausen,Hörakustiker
Firma Hörmann Kommunikation & Netze GmbH,"https://www.hwk-muenchen.de/betriebe/hoermann-kommunikation-netze-gmbh-74,0,bdbdetail.html?id=110762",08091 52173,,08091 52210,invoice.DC@hoermann-kn.de,http://www.hoermann-gmbh.de,"Hörmann Kommunikation & Netze GmbH, Hauptstraße 45 - 47, 85614 Kirchseeon, Landkreis Ebersberg",Hauptstraße 45 - 47,85614,Kirchseeon,Landkreis Ebersberg,Elektrotechniker
Firma Hörmann Warnsysteme GmbH,"https://www.hwk-muenchen.de/betriebe/hoermann-warnsysteme-gmbh-74,0,bdbdetail.html?id=205241",080915630331,,,S.Muegge@hoermann-ws.de,,"Hörmann Warnsysteme GmbH, Hauptstraße 45 - 47, 85614 Kirchseeon, Landkreis Ebersberg",Hauptstraße 45 - 47,85614,Kirchseeon,Landkreis Ebersberg,Elektrotechniker
Firma Märzluft & Oeckl GmbH,"https://www.hwk-muenchen.de/betriebe/maerzluft-oeckl-gmbh-74,0,bdbdetail.html?id=210086",+49 17292 69057,0170 9929574,+49 80915 63786,info@maerzluft-oeckl.de,,"Märzluft & Oeckl GmbH, Hauptstraße 45 - 47, 85614 Kirchseeon, Landkreis Ebersberg",Hauptstraße 45 - 47,85614,Kirchseeon,Landkreis Ebersberg,Elektrotechniker; Informationstechniker; Installateur und Heizungsbauer
Firma Happy-Car GmbH Autohandel und Reparatur,"https://www.hwk-muenchen.de/betriebe/happy-car-gmbh-autohandel-und-reparatur-74,0,bdbdetail.html?id=82843",,,,,,"Happy-Car GmbH Autohandel und Reparatur, Zornedinger Straße 1, 85614 Kirchseeon, Landkreis Ebersberg",Zornedinger Straße 1,85614,Kirchseeon,Landkreis Ebersberg,Kraftfahrzeugtechniker
Firma Bäckerei Konditorei Wörmann GmbH,"https://www.hwk-muenchen.de/betriebe/baeckerei-konditorei-woermann-gmbh-74,0,bdbdetail.html?id=373787",08136 893280,,,Zentrale@baeckerei-woermann.de,,"Bäckerei Konditorei Wörmann GmbH, Feldstraße 4, 85229 Markt Indersdorf, Landkreis Dachau",Feldstraße 4,85229,Markt Indersdorf,Landkreis Dachau,Bäcker; Konditoren
Firma Schöbel Hermann CNC Frästechnik GmbH,"https://www.hwk-muenchen.de/betriebe/schoebel-hermann-cnc-fraestechnik-gmbh-74,0,bdbdetail.html?id=184061",08121 93000,,08121 93008,schoebel@cnc-schoebel.de,http://www.cnc-schoebel.de,"Schöbel Hermann CNC Frästechnik GmbH, Wiegenfeldring 4, 85570 Markt Schwaben, Landkreis Ebersberg",Wiegenfeldring 4,85570,Markt Schwaben,Landkreis Ebersberg,Feinwerkmechaniker
Firma Dachdeckerei Grebien GmbH,"https://www.hwk-muenchen.de/betriebe/dachdeckerei-grebien-gmbh-74,0,bdbdetail.html?id=147517",08142 51003,,08142 57526,webmaster@dachdeckerei-grebien.de,http://www.dachdeckerei-grebien.de,"Dachdeckerei Grebien GmbH, Gusso-Reuss-Straße 8, 82296 Schöngeising, Landkreis Fürstenfeldbruck",Gusso-Reuss-Straße 8,82296,Schöngeising,Landkreis Fürstenfeldbruck,Spengler; Dachdecker; Gerüstbauer
Firma GfS Secutec GmbH,"https://www.hwk-muenchen.de/betriebe/gfs-secutec-gmbh-74,0,bdbdetail.html?id=51044",089 69387033,,089 69387034,info@gfs-secutec.de,http://www.gfs-secutec.de,"GfS Secutec GmbH, Bucher Straße 2, 85614 Kirchseeon, Landkreis Ebersberg",Bucher Straße 2,85614,Kirchseeon,Landkreis Ebersberg,Elektrotechniker
Firma Fensterzentrum Kügel GmbH,"https://www.hwk-muenchen.de/betriebe/fensterzentrum-kuegel-gmbh-74,0,bdbdetail.html?id=32551",08091 5578-0,017624311372,08091 5587-12,info@fensterzentrum.de,,"Fensterzentrum Kügel GmbH, Anzinger Straße 2, 85614 Kirchseeon, (Eglharting), Landkreis Ebersberg",Anzinger Straße 2,85614,Kirchseeon,Landkreis Ebersberg,"Einbau von genormten Baufertigteilen (z.B. Fenster, Türen, Zargen, Regale)"
Firma Viellechner Wohnkeramik GmbH,"https://www.hwk-muenchen.de/betriebe/viellechner-wohnkeramik-gmbh-74,0,bdbdetail.html?id=130218",08091 2125,,08091 1804,info@fliesen-viellechner.de,http://www.fliesen-viellechner.de,"Viellechner Wohnkeramik GmbH, Anzinger Straße 2, 85614 Kirchseeon, Landkreis Ebersberg",Anzinger Straße 2,85614,Kirchseeon,Landkreis Ebersberg,"Fliesen-, Platten- und Mosaikleger; Bodenleger"
Firma Auto Walter Nikolaus Walter GmbH,"https://www.hwk-muenchen.de/betriebe/auto-walter-nikolaus-walter-gmbh-74,0,bdbdetail.html?id=115063",,,,,,"Auto Walter Nikolaus Walter GmbH, Hindenburgstraße 42, 82343 Pöcking, Landkreis Starnberg",Hindenburgstraße 42,82343,Pöcking,Landkreis Starnberg,Kraftfahrzeugtechniker
Firma Peter Schöpperle GmbH,"https://www.hwk-muenchen.de/betriebe/peter-schoepperle-gmbh-74,0,bdbdetail.html?id=84086",08091 9480,0171 7175130,08091 6647,Brigitte@holzbau-schoepperle.de,http://www.Zimmerei-Schoepperle.de,"Peter Schöpperle GmbH, Zornedinger Straße 20, 85614 Kirchseeon, Landkreis Ebersberg",Zornedinger Straße 20,85614,Kirchseeon,Landkreis Ebersberg,Zimmerer
Firma HDS Haus-Dach Sanierung GmbH,"https://www.hwk-muenchen.de/betriebe/hds-haus-dach-sanierung-gmbh-74,0,bdbdetail.html?id=88194",08165 632556,,08165 632557,info@hds-muenchen.de,http://www.hds-muenchen.de,"HDS Haus-Dach Sanierung GmbH, Isarweg 6 A, 85375 Neufahrn, Landkreis Freising",Isarweg 6 A,85375,Neufahrn,Landkreis Freising,Dachdecker; Spengler
Firma 4kitchen GmbH,"https://www.hwk-muenchen.de/betriebe/4kitchen-gmbh-74,0,bdbdetail.html?id=351872",08165 309209,017662032296,081656476403,ch.rothmann@4kitchen.de,http://www.4kitchen.de,"4kitchen GmbH, Dorfstraße 34, 85375 Neufahrn, (b Freising), Landkreis Freising",Dorfstraße 34,85375,Neufahrn,Landkreis Freising,"Einbau von genormten Baufertigteilen (z.B. Fenster, Türen, Zargen, Regale)"
Firma Zahntechnik al dente GmbH,"https://www.hwk-muenchen.de/betriebe/zahntechnik-al-dente-gmbh-74,0,bdbdetail.html?id=97576",08171 78223,0171 8921335,08171 910031,,http://www.zahntechnikaldente.de,"Zahntechnik al dente GmbH, Moosbauerweg 1, 82515 Wolfratshausen, Landkreis Bad Tölz-Wolfratshausen",Moosbauerweg 1,82515,Wolfratshausen,Landkreis Bad Tölz-Wolfratshausen,Zahntechniker (ausgenommen Kieferorthopädie)
Firma Berger Zahntechnik GmbH,"https://www.hwk-muenchen.de/betriebe/berger-zahntechnik-gmbh-74,0,bdbdetail.html?id=26895",08153 887860,,,laborberger@yahoo.de,,"Berger Zahntechnik GmbH, St.-Florian-Weg 4, 82237 Wörthsee, Landkreis Starnberg",St.-Florian-Weg 4,82237,Wörthsee,Landkreis Starnberg,Zahntechniker (ausgenommen Kieferorthopädie)
Firma Elektro Glas GmbH,"https://www.hwk-muenchen.de/betriebe/elektro-glas-gmbh-74,0,bdbdetail.html?id=101032",08157 9963030,0171 2083560,08157 9963029,Aglas@elektroglas.de,http://www.elektroglas.de,"Elektro Glas GmbH, Feldafingerstr. 13, 82343 Pöcking, Landkreis Starnberg",Feldafingerstr. 13,82343,Pöcking,Landkreis Starnberg,"Elektrotechniker; Kälteanlagenbauer (Die Eintragung für das; Kälteanlagenbauerhandwerk ist beschränkt auf; Installation, Inbetriebnahme, Instandhaltung und; Entsorgung FCKW-haltiger; Klimageraete bis 5 kg; Kaeltemittel d.Gruppe 1)"
Firma Frick Sanitärtechnik GmbH,"https://www.hwk-muenchen.de/betriebe/frick-sanitaertechnik-gmbh-74,0,bdbdetail.html?id=32752",08121 61466,0171 5304097,08121 61467,fricksanitaer@t-online.de,,"Frick Sanitärtechnik GmbH, Henleinstraße 10, 85570 Markt Schwaben, Landkreis Ebersberg",Henleinstraße 10,85570,Markt Schwaben,Landkreis Ebersberg,Installateur und Heizungsbauer
Firma Hans Presser GmbH,"https://www.hwk-muenchen.de/betriebe/hans-presser-gmbh-74,0,bdbdetail.html?id=83010",08165 647 630,0171-6039049,,,,"Hans Presser GmbH, Münchner Straße 2 a, 85375 Neufahrn, (b Freising), Landkreis Freising",Münchner Straße 2 a,85375,Neufahrn,Landkreis Freising,Kraftfahrzeugtechniker
Firma Riebe GmbH,"https://www.hwk-muenchen.de/betriebe/riebe-gmbh-74,0,bdbdetail.html?id=205251",08121 250890,,08121 2508925,verwaltung@riebe-gmbh.de,,"Riebe GmbH, Henleinstraße 6, 85570 Markt Schwaben, Landkreis Ebersberg",Henleinstraße 6,85570,Markt Schwaben,Landkreis Ebersberg,Gebäudereiniger
Firma Alfred Bock GmbH,"https://www.hwk-muenchen.de/betriebe/alfred-bock-gmbh-74,0,bdbdetail.html?id=138055",+49 8165 6479-124,,+49 8165 6479-139,sabine.fruntke@ich-hab-bock.de,http://www.ich-hab-bock.de,"Alfred Bock GmbH, Münchner Straße 1 b, 85375 Neufahrn, Landkreis Freising",Münchner Straße 1 b,85375,Neufahrn,Landkreis Freising,"Installateur und Heizungsbauer; Fliesen-, Platten- und Mosaikleger; Elektrotechniker"
Firma Huber-Elektro-Technik GmbH,"https://www.hwk-muenchen.de/betriebe/huber-elektro-technik-gmbh-74,0,bdbdetail.html?id=225940",08095 550,0171 2200056,08095 8756878,info@huber-elektro-technik.de,http://www.huber-elektro-technik.de,"Huber-Elektro-Technik GmbH, Untere Dorfstr. 2, 85653 Aying, Landkreis München",Untere Dorfstr. 2,85653,Aying,Landkreis München,Elektrotechniker
Firma Bauen & Sanieren Einertshofer GmbH,"https://www.hwk-muenchen.de/betriebe/bauen-sanieren-einertshofer-gmbh-74,0,bdbdetail.html?id=216397",08139 8611,,,,,"Bauen & Sanieren Einertshofer GmbH, Kramerfeld 5, 85244 Röhrmoos, (, Kr Dachau), Landkreis Dachau",Bauen & Sanieren Einertshofer GmbH,85244,Röhrmoos,Landkreis Dachau,Maurer und Betonbauer
Firma Einertshofer GmbH,"https://www.hwk-muenchen.de/betriebe/einertshofer-gmbh-74,0,bdbdetail.html?id=21820",,,,,,"Einertshofer GmbH, Kramerfeld 5, 85244 Grossinzemoos, Landkreis Dachau",Einertshofer GmbH,85244,Grossinzemoos,Landkreis Dachau,Maurer und Betonbauer
Firma Terbeck Spenglerei- und Bedachungs GmbH,"https://www.hwk-muenchen.de/betriebe/terbeck-spenglerei-und-bedachungs-gmbh-74,0,bdbdetail.html?id=78490",08121 79725,,08121 980860,info@terbeck-dach.de,http://www.terbeck-dach.de,"Terbeck Spenglerei- und Bedachungs GmbH, Zeppelinstraße 10, 85570 Markt Schwaben, Landkreis Ebersberg",Zeppelinstraße 10,85570,Markt Schwaben,Landkreis Ebersberg,Spengler; Dachdecker
Firma Ludwig Wagner Kanalsanierung GmbH,"https://www.hwk-muenchen.de/betriebe/ludwig-wagner-kanalsanierung-gmbh-74,0,bdbdetail.html?id=73665",08121 2536002,0172 2669181,08121 2536003,info@wagner-kanalsanierung.de,http://www.wagner-kanalsanierung.de,"Ludwig Wagner Kanalsanierung GmbH, Burgerfeld 6 a, 85570 Markt Schwaben, Landkreis Ebersberg",Ludwig Wagner Kanalsanierung GmbH,85570,Markt Schwaben,Landkreis Ebersberg,"Straßenbauer (beschränkt auf den Bau von Be- und Entwässerungsanlagen, Kanalrohrverlegungen, Versorgungsleitungen, Einstiegschächte und Regeneinläufe und dieHerstellung von Durchlässen aus Fertigteilen und der Verlegung von Erdkabeln;; )"
Firma Elektro Ziesing GmbH,"https://www.hwk-muenchen.de/betriebe/elektro-ziesing-gmbh-74,0,bdbdetail.html?id=17494",089 1784646,0172 8998130,089 1784650,info@elektro-ziesing.de,,"Elektro Ziesing GmbH, Seeweg 3, 82343 Pöcking, (, Kr Starnberg), Landkreis Starnberg",Seeweg 3,82343,Pöcking,Landkreis Starnberg,Elektrotechniker
Firma Markus Glas GmbH,"https://www.hwk-muenchen.de/betriebe/markus-glas-gmbh-74,0,bdbdetail.html?id=111348",08157 93950,,08157 939555,,,"Markus Glas GmbH, Seeweg 3, 82343 Pöcking, Landkreis Starnberg",Seeweg 3,82343,Pöcking,Landkreis Starnberg,Boots- und Schiffbauer
Firma Ruff Schreinereibetrieb GmbH,"https://www.hwk-muenchen.de/betriebe/ruff-schreinereibetrieb-gmbh-74,0,bdbdetail.html?id=162131",08024 3039776,,08024 3039783,,,"Ruff Schreinereibetrieb GmbH, Wettlkam 79, 83624 Otterfing, Landkreis Miesbach",Ruff Schreinereibetrieb GmbH,83624,Otterfing,Landkreis Miesbach,Schreiner
Firma Ziegler Metallbau GmbH,"https://www.hwk-muenchen.de/betriebe/ziegler-metallbau-gmbh-74,0,bdbdetail.html?id=138679",08121 228740,,08121 429936,info@zieglermetallbau.de,http://www.zieglermetallbau.de,"Ziegler Metallbau GmbH, Am Erlberg 3, 85570 Markt Schwaben, Landkreis Ebersberg",Ziegler Metallbau GmbH,85570,Markt Schwaben,Landkreis Ebersberg,Metallbauer
